467, 36340.20133648737
466, 17477.722512104083
470, 16359.03833919391
436, 125346.86318669858
469, 27583.7276224714
472, 15112.455389306415
481, 96947.41586365271
485, 8207.452250597998
487, 48135.8032288074
489, 24625.404559966293
492, 45980.466293602745
493, 2753.620319464244
480, 14009.155012265692
501, 1436.7221434460953
496, 85739.86494426086
502, 3701.2626860761084
500, 48647.7106958832
511, 75103.62455782341
513, 20523.271538486122
514, 30258.570866459515
515, 15719.537910787622
509, 3153.254658902297
516, 6805.73705220595
512, 71320.70321710517
521, 54119.004930472
498, 132312.80296519923
522, 42803.79089149926
517, 7134.239299035049
523, 50844.08740186086
529, 22511.795600784113
527, 56169.56732881442
533, 3039.3273522309028
532, 55005.97873380827
538, 60620.45159572386
543, 20688.57120316301
541, 52575.419761308935
545, 45120.00738388114
535, 4989.436616488791
534, 31916.82061472573
547, 22535.304444502923
549, 29112.466273272294
550, 1875.3760150085436
546, 4705.415323998081
548, 20672.304126962787
553, 49269.21488163649
552, 19314.70149504312
556, 2005.2323280517012
555, 5011.483271917095
560, 4272.276452681748
561, 7503.298310983926
563, 29824.326091882715
562, 4289.853830342763
557, 27583.80543763342
567, 6281.111777193379
544, 65395.769379870035
510, 60929.20932412846
572, 9925.596955781337
573, 23467.32809088193
574, 26188.92511828977
575, 20078.5700618634
569, 6718.490416418295
578, 2168.9201733097434
585, 20973.066574305994
584, 24692.374870784115
583, 16215.326043634908
586, 2975.8296318142675
587, 18089.017689734465
588, 3921.3654360573273
592, 7307.070667839609
599, 8296.649160374422
598, 92054.52498260298
600, 22454.992015067488
604, 8566.58900619275
614, 4324.14095313428
621, 17104.18961108243
605, 22854.030547670438
622, 7066.813771943562
571, 86155.88342227042
637, 62813.88959721633
631, 117974.78636666795
641, 9263.306953698397
607, 48451.36685587593
639, 12990.898042105022
628, 105904.77078374242
648, 45526.253307423554
646, 20212.221010157373
636, 80965.45040250079
652, 46756.41881412268
651, 24308.1052111499
643, 78349.85893521467
657, 18215.48726653494
644, 11157.554695663159
659, 1523.3277192390524
658, 63744.33841389189
656, 51758.54139092844
666, 34720.18264043145
653, 55516.14871371438
667, 2636.909454630688
671, 16907.577473954763
668, 83104.1215992485
672, 44667.46190027939
673, 6707.829019151588
675, 27481.461756257224
680, 3742.1819819463417
678, 1555.9618447925895
654, 30299.051270525903
679, 3193.7200833545066
682, 1470.7395103203598
688, 8534.507730927144
686, 12489.606534540653
692, 1447.5517458892427
689, 12641.376606890699
694, 1786.1588035523891
685, 10944.318997060647
693, 12421.438669150695
695, 6645.029690472409
699, 5093.071780503844
701, 9295.031598889269
709, 4372.034638678771
706, 3622.1266540484503
707, 12217.863290489535
697, 21353.791877381445
713, 73488.70561359837
712, 20328.588919606525
717, 4287.971269396367
375, 128848.47489441012
721, 6605.024114836706
723, 5421.740453483071
718, 67299.57546642907
722, 25114.14443950262
728, 40819.622668463446
725, 10948.661577740684
729, 39063.143942160066
727, 26897.967045259662
732, 11366.984767744085
738, 3118.83839068457
741, 12313.432444815058
740, 24315.489082211978
742, 7182.53796243947
745, 1651.5347323418828
696, 141720.8525761718
747, 19014.74432871968
746, 36711.2070052498
735, 3453.3463248425396
739, 89741.72941727709
288, 111382.3762123796
755, 33747.741941293934
760, 6601.27901965566
758, 22167.001007827115
756, 28905.096151286387
762, 13769.41590552032
770, 8292.591318671592
773, 16946.269693973474
774, 45232.108222953975
778, 37265.01830762625
776, 4768.895754092839
775, 24040.28015415807
777, 17643.205464755192
766, 13790.252099092468
779, 36302.50713513745
786, 18239.892494112253
787, 2045.9220166241284
794, 33299.45485995995
791, 58838.07262529433
795, 23487.80773394069
803, 19230.476773344213
796, 108050.33372846246
783, 11836.963902577554
812, 67971.39512710017
813, 14515.259592796443
814, 18725.868353143334
815, 16164.81249165535
808, 3322.472107462352
816, 13148.66137464362
818, 10905.71500225598
824, 5499.58728202153
817, 72792.41119660143
821, 21686.603136803024
828, 47529.78286405094
836, 43635.16050019115
822, 6328.318277158425
839, 63410.700108513236
844, 17435.461544207297
832, 32651.599193176866
827, 13230.590642080642
845, 87271.10408976395
847, 31633.01519675553
848, 21049.730746787478
851, 2993.1552725471556
841, 19863.819438400387
852, 32685.274336664937
771, 67959.9580257287
857, 12497.875712448731
854, 21345.40197992511
858, 11452.907795723062
861, 14147.528636685282
865, 2640.08318411652
869, 3868.3240013374016
868, 7701.557020679116
871, 5525.212853829842
874, 10301.37947250763
876, 3035.951150279958
878, 12265.525666043162
879, 7325.816682904959
882, 6851.51887045172
883, 8118.972620028304
884, 5604.643348818645
885, 20392.488428213517
889, 11378.055433090776
888, 16887.66889902018
891, 7190.576116980985
719, 112755.16094897361
860, 62159.90468041552
897, 25452.65392400371
892, 36992.133008029195
870, 49046.66086522529
895, 10019.44378222106
900, 11402.224647731287
896, 7513.6885134503245
853, 63764.79706187101
903, 4572.027701190207
905, 12610.70674384106
898, 33490.42499747872
907, 4749.684423480649
901, 40189.420550037175
913, 8639.20260758826
754, 57439.58335235948
915, 3274.676167920232
916, 28763.247675194405
912, 57040.18288895488
906, 45078.467631916516
924, 11308.52779773809
923, 19588.705314536463
910, 43419.744669335894
919, 76503.44654644467
929, 2989.400292477716
925, 46423.57867429033
927, 38180.94604961481
936, 12931.693362985272
939, 26640.675393529586
941, 12245.35213924211
935, 16531.42100412748
933, 83531.07710865753
945, 34209.12596048217
943, 23461.116042147274
937, 8748.938577409834
948, 3870.231100984616
944, 29532.98896597093
951, 15790.486776531907
926, 73074.7158620446
920, 94113.63746055917
946, 65819.7632809385
955, 9093.232627405087
921, 64144.349103752524
952, 42193.632104681965
956, 11245.965502474333
962, 4624.395362363197
961, 6363.944118467625
965, 54971.700595269445
964, 22620.74296164117
968, 9296.94980458694
975, 10290.788819268346
980, 3048.231015637284
982, 14511.797019550344
976, 18135.353715240955
988, 12319.658580236603
981, 11648.597648699302
987, 21709.183088635327
973, 60369.66886822879
997, 8334.004852254293
957, 71982.89588262836
995, 10405.775616213214
1003, 9033.124295420945
1002, 8351.50695871911
990, 43780.19794223178
960, 48512.676983586556
972, 19334.48711762787
999, 10789.940037269262
1005, 23261.652694201563
1013, 18779.552471933886
949, 81210.97257445505
1018, 2106.4915837459266
1011, 13527.894042458734
1019, 3121.9290782231838
1017, 11594.1963175399
1012, 15109.156638054177
1022, 26507.193878472783
1020, 54126.2040150594
1029, 22416.156359397377
1034, 10158.464610248804
1024, 24655.493408435024
1036, 3645.535258896649
1031, 63639.222489678796
1040, 5010.536362863262
1043, 4518.34236779809
1046, 13405.043628301006
1035, 9913.908530803863
1051, 7081.996253955178
1047, 27176.197138018906
1053, 29386.11464880267
1033, 53732.79241505731
1057, 7720.605775591917
1063, 2121.959115397185
1054, 17553.707584443502
1064, 10968.069301294163
1066, 12957.557739068754
1037, 36168.42320960015
1071, 10831.179238446057
1073, 6989.921785599436
1072, 49515.486860878766
1079, 7806.1921710642055
1076, 17661.07525941683
1084, 13657.98530284362
1083, 11938.566892181523
1082, 10746.614080001775
1074, 67871.8809642829
1085, 29275.007379900664
1089, 8155.687489675038
1095, 3403.92822034657
1091, 17190.2551901727
1092, 5719.709628345445
1097, 5690.498494266765
1101, 2298.741706215078
1100, 10181.379010055214
1103, 14258.983746916056
1093, 28690.84440399427
1010, 51779.746504643736
1104, 6251.05327956914
1045, 46268.830346754985
1107, 29273.100122395495
1111, 2856.091135792434
1109, 6839.275849051774
1099, 35685.40802198765
1112, 2012.5394678711891
1106, 9410.53928522102
1120, 38566.09195125173
1121, 7682.446925992612
1117, 20447.74651335692
1125, 81130.43531565182
1133, 11679.406284198165
1132, 3923.1667857514694
1119, 43125.017673184266
1135, 29189.61159743427
1137, 6506.59055506438
1126, 44756.679342395626
1114, 41332.79746286594
1141, 25737.290149530396
1140, 17059.66344445478
1144, 6251.568305709632
1145, 24204.279367277195
1149, 4228.741722331848
1147, 7362.376517215627
1136, 21659.825865308463
1150, 17713.465118448017
1146, 18457.58308574371
1139, 70283.7963031372
1155, 18223.037061362993
1156, 31856.595044233603
1152, 63426.72406635806
1161, 7280.113811871037
1160, 48035.640578661114
1162, 15724.046371471311
1159, 53361.47340803244
1165, 48045.804225089494
1134, 46583.00861245388
1164, 30787.018951616556
1172, 4289.826187966624
1169, 9637.507672305219
1171, 19393.54158826892
1173, 5278.388929075096
1166, 105113.016576504
1179, 2350.053014053963
1183, 6196.277973497752
1176, 35779.57436552271
1184, 5673.574668196961
1177, 26015.28212969983
1181, 51006.83473293774
1186, 23309.23823882453
1188, 20040.36519497633
1192, 25939.63106896961
1195, 10363.965661983239
1193, 14996.427902467549
1007, 54894.42751278356
1199, 64204.01723464974
1202, 5769.822396762203
1201, 66849.3002390198
1198, 10963.964705201215
1204, 35613.16745332192
1151, 39817.23143804596
1212, 11340.835045886226
1210, 39215.67346654483
1217, 40295.425509548535
1209, 59749.93431852352
1218, 51100.89797705272
1219, 6582.25521281187
1226, 24490.84988393006
1222, 41041.00404045032
1224, 40421.45310601371
1230, 20095.61790281697
1229, 13800.35244893236
1208, 24058.55634453334
1234, 16137.614765834907
1232, 27293.959060243797
1190, 98446.70507936273
1241, 14910.971116279616
1233, 36624.66120257066
1238, 52277.664677178895
1248, 11361.427986766212
1244, 62574.58759286071
1247, 39087.059553140716
1175, 66932.85452002223
1249, 26641.881039282656
1252, 24182.490488166455
1239, 12675.380436798252
1253, 11353.669265505625
1250, 67434.96254943982
1260, 60346.01433473267
1257, 31037.621267165872
1263, 5126.17352670175
1261, 18496.456567596993
1264, 63320.57225779194
1254, 25947.573596446764
1265, 29614.360050481162
1268, 71564.26692119613
1271, 7719.33395986259
1273, 6443.832811219152
1236, 69525.33577956841
1274, 27660.79106482747
1278, 9528.001045083627
1283, 5216.159000781598
1284, 29703.881359945983
1285, 17935.687794472673
1281, 70638.7948113269
1290, 28563.55891750194
1287, 13337.672135574394
1293, 36551.000387534994
1295, 33944.075234738004
1297, 36753.002901246655
1276, 106021.41874808352
1296, 12467.685839802958
1304, 26595.551084829378
1303, 9355.122138226405
1305, 17982.332533400506
1306, 41020.24977549142
1309, 14874.251052503125
1299, 35707.20036915131
1307, 45468.02400718443
1312, 39841.78883255343
1314, 41983.59472496959
1316, 20288.52425739658
1320, 44990.74940103572
1302, 70254.38982502441
1251, 51980.11109810608
1310, 41464.67034448963
1326, 8814.672302324325
1331, 38776.69505660259
1333, 35228.17360171932
1337, 55699.31526780274
1340, 52233.09522919415
1338, 76974.98793401057
1324, 32349.312158414163
1344, 11803.694523235783
1348, 13463.74175033148
1342, 58691.688048793
1325, 88516.92320044572
1359, 4160.1728159449995
1323, 107781.31647895486
