i_pO5QTPQGk,4.266666666666667,"['sphincterotomy,']",['sphincterotomy']
aRwHaaQ0xVA,5.866666666666666,"['sphincteroplasty,']","['sphincters,']"
3-CoUj9eDCw,17.666666666666668,"['sphincteroplasty,']","['sphincters,']"
ltTZZ4tjWqQ,2.4166666666666665,"['sphincterotomy,']","['sphincterotomy,']"
rpZ5SatZiZI,4.583333333333333,"['sphincterotomy,']","['sphincterotomy,']"
IugVfbcFtSM,7.233333333333333,"['sphincterotomy,']","['sphincterotomy,']"
7gdwrc1f_h4,4.5,"['sphincterotomy,']","['sphincterotomy,']"
DvvndmMsc7k,6.0,"['sphincteroplasty,']","['sphincters,']"
OCVi7COZRrQ,20.33333333333333,"['sphincterotomy,']",['sphincterotomy']
gH61-Z0Dcyk,4.3,"['sphincterotomy,']","['sphincterotomy,', 'sphincters,']"
2VVrmlSAkKo,4.833333333333333,"['sphincterotomy,']","['sphincterotomy,']"
a8CbkMzcK9g,11.016666666666667,"['sphincterotomy,']","['sphincterotomy,']"
D8sLXt0Vb6M,2.35,"['sphincterotomy,']","['sphincterotomy,']"
zg-R5HlVQPc,3.4166666666666665,"['sphincterotomy,']","['sphincterotomy,']"
ZVlhoMb2RGQ,3.95,"['sphincterotomy,']","['sphincterotomy,']"
F6vUkIJr1nY,4.1,"['sphincterotomy,']","['sphincterotomy,']"
Y0QvXS1ElV4,2.7,"['sphincterotomy,']","['sphincterotomy,']"
spofrHCCXFc,2.8,"['sphincterotomy,']","['sphincterotomy,']"
jkLq-nmAfOU,3.2333333333333334,"['sphincterotomy,']","['sphincterotomy,']"
BAfYui-jsT4,2.783333333333333,"['sphincterotomy,', 'sphincteroplasty,']","['sphincterotomy,']"
X_w64jlz0xk,3.033333333333333,"['sphincterotomy,']","['sphincterotomy,']"
UDaMvSGMa3w,2.2333333333333334,"['sphincterotomy,']","['sphincterotomy,']"
kWiAzZqlegk,4.8,"['sphincterotomy,']","['sphincterotomy,']"
_K3uyZWoBBo,4.833333333333333,"['sphincterotomy,']","['transsphincteric,']"
1ZlDWhb7fbs,7.316666666666666,"['sphincterotomy,']","['sphincters,', 'sphincterotomy,']"
FVesTJ6z4kk,4.766666666666667,"['sphincteroplasty,']","['sphincters,']"
vy0gFW49v8o,7.55,"['sphincterotomy,']","['sphincterotomy,']"
hTnf-rTC7Kk,10.2,"['sphincteroplasty,']","['sphincters,']"
Z2XjM27DqYo,5.966666666666667,"['sphincteroplasty,']","['sphincters,']"
tFSEJT4Ozwg,2.533333333333333,"['sphincteroplasty,']","['sphincters,']"
UYoIuMkCg34,11.666666666666666,"['sphincteroplasty,']","['sphincters,']"
gDE6dLZK764,2.566666666666667,"['sphincterotomy,']",['sphincterotomy']
yMvSnCQJOSo,5.516666666666667,"['sphincterotomy,']","['sphincterotomy,']"
oiiZ0HoeVPc,7.033333333333333,"['sphincteroplasty,']","['sphincters,']"
cLu87CfAInw,3.0,"['sphincterotomy,']","['transsphincteric,']"
gUqhMoPDN2c,5.883333333333334,"['sphincterotomy,']","['transsphincteric,']"
YnzffK0WQiY,4.0,"['sphincterotomy,']","['transsphincteric,', 'sphincterotomy,']"
